record_ID,units_sold
220361,22.0
220363,36.0
220364,33.0
220366,16.0
220367,24.0
220368,20.0
220371,77.0
220372,50.0
220373,17.0
220376,22.0
220377,49.0
220378,29.0
220380,12.0
220381,18.0
220382,12.0
220385,12.0
220387,23.0
220389,21.0
220391,19.0
220395,119.0
220396,77.0
220397,45.0
220398,44.0
220399,57.0
220400,70.0
220404,79.0
220405,133.0
220406,66.0
220407,19.0
220408,9.0
220409,52.0
220410,57.0
220412,18.0
220413,25.0
220414,52.0
220417,74.0
220418,28.0
220421,35.0
220422,46.0
220424,64.0
220425,73.0
220426,50.0
220429,33.0
220430,24.0
220431,11.0
220434,36.0
220436,164.0
220437,80.0
220438,42.0
220440,38.0
220441,64.0
220442,114.0
220445,91.0
220446,121.0
220447,74.0
220448,19.0
220450,45.0
220451,51.0
220452,16.0
220454,25.0
220455,48.0
220457,19.0
220458,19.0
220463,28.0
220464,18.0
220467,11.0
220468,118.0
220469,50.0
220470,29.0
220471,8.0
220473,18.0
220475,33.0
220477,22.0
220480,42.0
220481,39.0
220484,14.0
220485,18.0
220487,77.0
220488,65.0
220489,50.0
220490,19.0
220491,16.0
220492,43.0
220493,48.0
220494,28.0
220496,14.0
220497,21.0
220499,9.0
220500,15.0
220501,17.0
220505,23.0
220506,48.0
220507,25.0
220508,11.0
220509,13.0
220510,11.0
220511,58.0
220512,95.0
220513,28.0
220516,30.0
220517,33.0
220518,17.0
220521,168.0
220522,77.0
220523,51.0
220524,35.0
220525,24.0
220526,75.0
220527,115.0
220528,139.0
220530,9.0
220531,18.0
220532,174.0
220533,202.0
220534,184.0
220535,28.0
220536,17.0
220539,97.0
220540,82.0
220541,28.0
220543,52.0
220544,94.0
220545,6.0
220546,24.0
220547,24.0
220549,62.0
220550,40.0
220551,17.0
220553,51.0
220554,53.0
220555,67.0
220556,23.0
220559,44.0
220560,99.0
220561,70.0
220562,66.0
220563,45.0
220564,21.0
220566,67.0
220567,50.0
220568,90.0
220569,72.0
220570,31.0
220571,48.0
220572,55.0
220573,68.0
220577,53.0
220578,141.0
220579,70.0
220580,73.0
220581,69.0
220585,41.0
220586,5.0
220588,206.0
220589,132.0
220590,89.0
220593,98.0
220594,122.0
220595,147.0
220596,18.0
220599,189.0
220600,213.0
220601,140.0
220602,30.0
220606,96.0
220607,118.0
220608,72.0
220610,50.0
220611,127.0
220612,23.0
220615,79.0
220616,64.0
220617,17.0
220618,24.0
220619,42.0
220620,59.0
220621,16.0
220622,17.0
220623,18.0
220624,132.0
220625,95.0
220626,58.0
220627,37.0
220628,28.0
220630,51.0
220631,85.0
220632,58.0
220634,21.0
220635,40.0
220636,7.0
220638,22.0
220642,32.0
220643,25.0
220644,7.0
220645,12.0
220646,87.0
220647,72.0
220648,25.0
220649,5.0
220650,33.0
220651,81.0
220652,36.0
220655,28.0
220657,58.0
220658,62.0
220660,23.0
220661,38.0
220662,26.0
220664,20.0
220666,42.0
220667,67.0
220668,29.0
220670,27.0
220671,22.0
220672,13.0
220675,67.0
220676,57.0
220677,8.0
220679,31.0
220680,45.0
220681,63.0
220682,15.0
220683,20.0
220684,21.0
220685,86.0
220686,69.0
220687,42.0
220688,21.0
220689,18.0
220690,39.0
220691,36.0
220692,25.0
220694,22.0
220695,27.0
220697,153.0
220698,106.0
220699,33.0
220700,54.0
220701,72.0
220702,103.0
220704,19.0
220705,118.0
220706,127.0
220707,84.0
220708,18.0
220709,11.0
220710,68.0
220711,49.0
220714,31.0
220715,61.0
220721,59.0
220722,48.0
220723,17.0
220724,53.0
220725,46.0
220726,109.0
220730,75.0
220731,134.0
220732,61.0
220733,63.0
220734,50.0
220737,35.0
220738,6.0
220739,36.0
220740,30.0
220741,11.0
220742,41.0
220743,78.0
220744,34.0
220748,111.0
220749,114.0
220750,99.0
220751,47.0
220752,169.0
220753,60.0
220755,74.0
220756,64.0
220759,41.0
220761,14.0
220762,27.0
220763,31.0
220764,5.0
220767,68.0
220768,58.0
220769,49.0
220770,18.0
220771,17.0
220772,36.0
220773,63.0
220774,26.0
220775,11.0
220776,16.0
220777,28.0
220779,12.0
220781,141.0
220782,86.0
220783,54.0
220786,61.0
220787,82.0
220788,103.0
220791,102.0
220792,194.0
220793,125.0
220794,17.0
220795,11.0
220797,73.0
220798,69.0
220799,23.0
220801,44.0
220802,64.0
220804,11.0
220807,16.0
220808,45.0
220809,18.0
220811,22.0
220812,38.0
220813,35.0
220816,82.0
220817,83.0
220818,34.0
220819,22.0
220820,18.0
220821,34.0
220822,39.0
220823,22.0
220826,25.0
220827,13.0
220828,9.0
220829,17.0
220830,19.0
220831,31.0
220832,25.0
220833,33.0
220837,41.0
220838,79.0
220841,22.0
220842,9.0
220845,185.0
220846,84.0
220847,51.0
220850,85.0
220851,98.0
220852,146.0
220855,21.0
220856,112.0
220857,243.0
220858,110.0
220859,26.0
220860,8.0
220861,80.0
220862,61.0
220863,31.0
220865,32.0
220866,61.0
220867,19.0
220870,70.0
220871,82.0
220872,19.0
220873,13.0
220875,26.0
220876,67.0
220877,47.0
220878,17.0
220879,21.0
220880,15.0
220881,86.0
220882,82.0
220883,43.0
220884,23.0
220885,18.0
220886,46.0
220887,55.0
220888,33.0
220889,16.0
220890,26.0
220891,28.0
220893,7.0
220894,5.0
220895,19.0
220896,37.0
220897,25.0
220900,36.0
220901,37.0
220902,12.0
220903,15.0
220905,77.0
220906,52.0
220907,50.0
220908,13.0
220909,10.0
220911,33.0
220912,64.0
220913,33.0
220915,29.0
220916,24.0
220918,5.0
220919,4.0
220920,9.0
220921,281.0
220922,228.0
220923,68.0
220924,24.0
220926,84.0
220927,119.0
220928,223.0
220932,227.0
220933,292.0
220934,197.0
220935,36.0
220936,21.0
220938,112.0
220939,87.0
220940,48.0
220941,27.0
220942,43.0
220943,100.0
220944,8.0
220945,48.0
220947,12.0
220948,105.0
220949,92.0
220951,48.0
220952,57.0
220953,75.0
220956,20.0
220957,73.0
220958,103.0
220959,55.0
220960,14.0
220961,9.0
220962,53.0
220963,42.0
220966,32.0
220967,48.0
220970,197.0
220971,103.0
220972,68.0
220973,19.0
220975,96.0
220976,108.0
220977,137.0
220979,146.0
220980,237.0
220981,137.0
220982,25.0
220983,11.0
220985,89.0
220986,74.0
220988,27.0
220989,41.0
220990,75.0
220992,32.0
220995,41.0
220999,21.0
221000,31.0
221001,40.0
221002,13.0
221003,16.0
221004,15.0
221005,66.0
221006,55.0
221007,39.0
221008,17.0
221009,11.0
221011,41.0
221012,54.0
221013,29.0
221014,21.0
221015,21.0
221016,28.0
221017,33.0
221018,31.0
221020,12.0
221021,23.0
221022,28.0
221023,10.0
221026,90.0
221027,46.0
221028,27.0
221029,14.0
221032,43.0
221033,24.0
221036,24.0
221039,46.0
221040,23.0
221043,22.0
221044,51.0
221045,52.0
221046,10.0
221049,116.0
221050,124.0
221051,77.0
221052,29.0
221053,34.0
221055,44.0
221056,77.0
221057,30.0
221058,14.0
221059,18.0
221060,22.0
221062,18.0
221063,18.0
221064,26.0
221067,17.0
221068,38.0
221069,23.0
221071,14.0
221072,46.0
221073,49.0
221074,20.0
221075,19.0
221076,44.0
221079,23.0
221084,9.0
221085,17.0
221086,27.0
221087,17.0
221088,8.0
221090,56.0
221091,45.0
221092,19.0
221095,17.0
221096,13.0
221099,13.0
221100,116.0
221101,77.0
221102,36.0
221104,47.0
221105,62.0
221106,99.0
221109,93.0
221110,159.0
221111,66.0
221112,13.0
221114,65.0
221115,33.0
221116,69.0
221117,31.0
221118,42.0
221119,72.0
221120,10.0
221122,66.0
221123,68.0
221124,13.0
221126,38.0
221127,42.0
221128,33.0
221132,38.0
221133,104.0
221134,53.0
221135,35.0
221136,54.0
221137,25.0
221138,25.0
221140,41.0
221141,32.0
221142,26.0
221145,19.0
221146,26.0
221149,80.0
221150,77.0
221151,63.0
221152,23.0
221153,15.0
221154,33.0
221155,46.0
221156,25.0
221158,14.0
221159,17.0
221162,52.0
221163,57.0
221164,24.0
221166,26.0
221167,54.0
221168,48.0
221169,18.0
221170,23.0
221171,22.0
221172,117.0
221173,103.0
221174,69.0
221175,30.0
221176,26.0
221178,55.0
221179,62.0
221180,39.0
221181,25.0
221182,22.0
221183,46.0
221184,6.0
221186,14.0
221187,14.0
221191,18.0
221192,23.0
221196,54.0
221197,36.0
221198,12.0
221201,27.0
221202,12.0
221205,18.0
221206,163.0
221207,104.0
221208,65.0
221210,52.0
221211,54.0
221212,98.0
221216,177.0
221217,137.0
221218,86.0
221219,22.0
221220,17.0
221221,64.0
221222,52.0
221223,23.0
221224,16.0
221225,23.0
221226,57.0
221228,19.0
221232,121.0
221233,89.0
221234,54.0
221237,66.0
221238,75.0
221239,130.0
221240,20.0
221243,77.0
221244,205.0
221245,82.0
221248,64.0
221249,39.0
221250,13.0
221252,40.0
221253,56.0
221254,15.0
221256,70.0
221257,62.0
221258,29.0
221260,21.0
221261,44.0
221262,64.0
221263,17.0
221264,17.0
221265,16.0
221266,101.0
221267,81.0
221268,65.0
221269,28.0
221270,25.0
221271,43.0
221272,70.0
221273,31.0
221274,14.0
221275,30.0
221276,37.0
221277,7.0
221278,11.0
221280,12.0
221281,29.0
221282,23.0
221284,11.0
221285,29.0
221286,34.0
221287,14.0
221289,13.0
221290,56.0
221291,60.0
221292,22.0
221293,26.0
221294,38.0
221295,20.0
221297,18.0
221298,17.0
221299,6.0
221307,32.0
221311,82.0
221312,47.0
221313,26.0
221315,28.0
221316,38.0
221317,71.0
221319,63.0
221320,79.0
221321,51.0
221322,14.0
221324,38.0
221325,38.0
221326,13.0
221329,34.0
221331,9.0
221332,53.0
221333,33.0
221334,9.0
221335,26.0
221336,33.0
221337,8.0
221338,71.0
221339,65.0
221340,43.0
221341,19.0
221342,15.0
221343,38.0
221344,39.0
221345,23.0
221346,13.0
221347,15.0
221348,31.0
221351,10.0
221352,18.0
221353,203.0
221354,156.0
221355,100.0
221358,69.0
221359,91.0
221360,111.0
221363,23.0
221364,153.0
221365,254.0
221366,114.0
221367,28.0
221371,72.0
221372,65.0
221373,111.0
221375,22.0
221376,66.0
221378,20.0
221379,9.0
221381,9.0
221383,15.0
221384,28.0
221386,9.0
221388,67.0
221389,57.0
221390,20.0
221391,23.0
221392,88.0
221393,40.0
221399,86.0
221400,71.0
221401,45.0
221403,55.0
221404,57.0
221405,83.0
221409,67.0
221410,118.0
221411,51.0
221414,40.0
221415,48.0
221417,17.0
221419,56.0
221420,9.0
221422,127.0
221423,82.0
221424,36.0
221425,42.0
221426,50.0
221427,86.0
221429,83.0
221430,119.0
221431,72.0
221432,29.0
221433,18.0
221434,67.0
221435,44.0
221436,25.0
221438,26.0
221439,54.0
221440,6.0
221441,20.0
221444,14.0
221449,35.0
221452,11.0
221453,53.0
221454,27.0
221457,22.0
221459,39.0
221460,20.0
221462,17.0
221463,29.0
221464,72.0
221465,45.0
221466,14.0
221467,14.0
221469,123.0
221470,94.0
221471,78.0
221472,26.0
221473,22.0
221476,45.0
221477,48.0
221478,23.0
221480,36.0
221481,38.0
221485,21.0
221487,10.0
221488,20.0
221489,46.0
221490,41.0
221492,22.0
221493,18.0
221494,44.0
221495,61.0
221496,30.0
221498,11.0
221499,34.0
221500,33.0
221501,15.0
221504,180.0
221505,114.0
221506,30.0
221509,59.0
221510,73.0
221511,119.0
221514,23.0
221515,95.0
221516,164.0
221517,112.0
221518,12.0
221519,5.0
221520,70.0
221521,53.0
221522,19.0
221524,50.0
221525,57.0
221527,7.0
221530,149.0
221531,29.0
221532,7.0
221535,14.0
221536,45.0
221537,28.0
221538,11.0
221539,12.0
221540,9.0
221541,75.0
221542,65.0
221543,33.0
221544,11.0
221545,10.0
221547,49.0
221548,31.0
221549,19.0
221550,20.0
221551,21.0
221553,68.0
221554,43.0
221555,16.0
221556,17.0
221557,31.0
221558,43.0
221559,15.0
221560,14.0
221561,20.0
221562,74.0
221563,51.0
221564,37.0
221565,15.0
221566,15.0
221567,37.0
221568,47.0
221569,30.0
221571,19.0
221572,21.0
221574,12.0
221575,31.0
221576,32.0
221578,24.0
221579,57.0
221580,30.0
221583,55.0
221584,53.0
221585,40.0
221588,24.0
221589,29.0
221593,13.0
221594,9.0
221595,6.0
221596,12.0
221597,62.0
221598,50.0
221599,14.0
221600,23.0
221601,38.0
221602,32.0
221603,9.0
221604,8.0
221605,9.0
221606,63.0
221607,80.0
221608,37.0
221610,14.0
221611,31.0
221612,32.0
221613,15.0
221616,24.0
221617,9.0
221619,10.0
221620,75.0
221621,47.0
221622,34.0
221624,27.0
221625,32.0
221626,59.0
221629,25.0
221630,48.0
221631,84.0
221632,30.0
221633,38.0
221634,20.0
221639,64.0
221640,40.0
221641,27.0
221642,45.0
221643,56.0
221646,37.0
221647,97.0
221648,42.0
221651,30.0
221652,13.0
221656,13.0
221657,72.0
221658,41.0
221659,15.0
221661,30.0
221662,50.0
221663,65.0
221664,70.0
221665,119.0
221666,73.0
221669,34.0
221670,61.0
221671,17.0
221673,25.0
221674,30.0
221675,5.0
221676,12.0
221679,20.0
221680,17.0
221681,18.0
221682,28.0
221687,43.0
221688,46.0
221690,22.0
221691,48.0
221692,22.0
221695,42.0
221696,32.0
221697,10.0
221699,18.0
221701,68.0
221702,51.0
221703,37.0
221704,16.0
221705,13.0
221706,25.0
221707,29.0
221708,13.0
221711,17.0
221713,9.0
221715,39.0
221716,36.0
221717,20.0
221718,12.0
221720,22.0
221721,29.0
221722,38.0
221723,8.0
221725,12.0
221726,76.0
221727,52.0
221728,39.0
221730,8.0
221731,28.0
221732,51.0
221733,25.0
221735,21.0
221736,22.0
221739,18.0
221744,39.0
221745,33.0
221746,15.0
221747,22.0
221748,15.0
221749,50.0
221750,51.0
221751,29.0
221752,22.0
221753,30.0
221757,18.0
221758,26.0
221759,22.0
221760,10.0
221761,13.0
221762,31.0
221763,18.0
221764,8.0
221765,11.0
221766,79.0
221767,45.0
221768,36.0
221769,14.0
221771,54.0
221772,36.0
221775,22.0
221777,61.0
221778,49.0
221781,26.0
221782,32.0
221783,35.0
221784,13.0
221785,12.0
221786,12.0
221787,78.0
221788,79.0
221789,41.0
221790,24.0
221791,21.0
221792,46.0
221793,33.0
221794,24.0
221796,11.0
221797,19.0
221798,12.0
221799,144.0
221800,119.0
221801,38.0
221803,61.0
221804,81.0
221805,104.0
221808,26.0
221809,87.0
221810,223.0
221811,70.0
221814,66.0
221815,49.0
221819,49.0
221823,37.0
221824,32.0
221825,9.0
221827,17.0
221828,34.0
221829,28.0
221832,54.0
221833,53.0
221834,34.0
221835,24.0
221836,21.0
221837,38.0
221838,29.0
221842,18.0
221844,19.0
221845,17.0
221847,13.0
221848,31.0
221849,60.0
221850,30.0
221853,85.0
221854,82.0
221855,39.0
221857,26.0
221858,75.0
221859,36.0
221862,31.0
221865,51.0
221866,42.0
221867,15.0
221869,31.0
221870,64.0
221871,49.0
221872,23.0
221873,19.0
221874,17.0
221875,110.0
221876,91.0
221877,49.0
221878,17.0
221880,37.0
221881,31.0
221882,16.0
221883,21.0
221884,36.0
221885,31.0
221887,58.0
221888,43.0
221891,26.0
221892,35.0
221893,50.0
221895,47.0
221896,79.0
221897,34.0
221900,34.0
221904,30.0
221907,92.0
221908,78.0
221909,20.0
221911,49.0
221912,53.0
221913,69.0
221917,46.0
221918,127.0
221919,43.0
221920,57.0
221921,50.0
221922,25.0
221925,46.0
221927,212.0
221928,111.0
221929,65.0
221932,59.0
221933,68.0
221934,127.0
221936,110.0
221937,211.0
221938,108.0
221939,42.0
221940,26.0
221942,82.0
221943,58.0
221944,37.0
221945,24.0
221946,30.0
221947,103.0
221948,5.0
221949,22.0
221950,228.0
221951,152.0
221952,63.0
221953,18.0
221955,74.0
221956,84.0
221957,147.0
221961,102.0
221962,217.0
221963,103.0
221964,16.0
221965,11.0
221967,82.0
221968,60.0
221969,29.0
221970,18.0
221971,45.0
221972,70.0
221974,13.0
221978,19.0
221979,17.0
221980,8.0
221981,10.0
221982,19.0
221983,36.0
221984,27.0
221987,86.0
221988,56.0
221989,29.0
221990,6.0
221991,24.0
221993,36.0
221996,21.0
221998,23.0
221999,27.0
222001,16.0
222002,22.0
222003,20.0
222006,55.0
222007,54.0
222008,17.0
222011,20.0
222012,53.0
222013,30.0
222015,12.0
222016,18.0
222017,11.0
222020,12.0
222022,26.0
222024,20.0
222026,22.0
222030,122.0
222031,76.0
222032,42.0
222033,40.0
222034,54.0
222035,86.0
222039,72.0
222040,130.0
222041,66.0
222042,18.0
222043,9.0
222044,49.0
222045,54.0
222047,22.0
222048,23.0
222049,49.0
222052,74.0
222053,26.0
222056,34.0
222057,39.0
222060,49.0
222061,78.0
222062,43.0
222065,31.0
222066,19.0
222067,10.0
222070,32.0
222073,157.0
222074,79.0
222075,38.0
222077,36.0
222078,57.0
222079,92.0
222082,79.0
222083,159.0
222084,79.0
222085,20.0
222087,39.0
222088,42.0
222089,17.0
222091,25.0
222092,51.0
222094,19.0
222095,21.0
222100,25.0
222101,18.0
222104,10.0
222105,83.0
222106,45.0
222107,28.0
222108,8.0
222110,16.0
222112,31.0
222114,21.0
222117,33.0
222118,34.0
222121,16.0
222122,23.0
222124,62.0
222125,67.0
222126,43.0
222127,19.0
222128,16.0
222129,41.0
222130,50.0
222131,23.0
222133,14.0
222134,22.0
222136,10.0
222137,19.0
222138,17.0
222142,23.0
222143,47.0
222144,27.0
222145,11.0
222146,13.0
222147,10.0
222148,55.0
222149,91.0
222150,23.0
222153,29.0
222154,35.0
222155,17.0
222158,168.0
222159,76.0
222160,50.0
222161,37.0
222162,24.0
222163,74.0
222164,111.0
222165,145.0
222167,11.0
222168,17.0
222169,175.0
222170,267.0
222171,172.0
222172,29.0
222173,16.0
222176,87.0
222177,80.0
222178,28.0
222180,48.0
222181,86.0
222182,5.0
222183,24.0
222184,23.0
222186,61.0
222187,36.0
222188,17.0
222190,49.0
222191,49.0
222192,56.0
222193,21.0
222196,47.0
222197,95.0
222198,52.0
222199,59.0
222200,32.0
222201,19.0
222203,60.0
222204,48.0
222205,86.0
222206,67.0
222207,27.0
222208,43.0
222209,51.0
222210,61.0
222214,62.0
222215,140.0
222216,59.0
222217,68.0
222218,52.0
222222,45.0
222223,5.0
222225,199.0
222226,121.0
222227,82.0
222230,93.0
222231,109.0
222232,144.0
222233,14.0
222236,183.0
222237,283.0
222238,129.0
222239,30.0
222243,90.0
222244,109.0
222245,45.0
222247,46.0
222248,113.0
222249,23.0
222252,72.0
222253,58.0
222254,16.0
222255,24.0
222256,43.0
222257,58.0
222258,14.0
222259,16.0
222260,18.0
222261,127.0
222262,90.0
222263,62.0
222264,36.0
222265,32.0
222267,53.0
222268,91.0
222269,58.0
222271,25.0
222272,38.0
222273,6.0
222275,12.0
222279,32.0
222280,24.0
222281,7.0
222282,11.0
222283,69.0
222284,74.0
222285,33.0
222286,5.0
222287,28.0
222288,72.0
222289,34.0
222292,25.0
222294,57.0
222295,64.0
222297,22.0
222298,37.0
222299,28.0
222301,20.0
222303,43.0
222304,62.0
222305,27.0
222307,25.0
222308,24.0
222309,12.0
222312,46.0
222313,43.0
222314,7.0
222316,30.0
222317,48.0
222318,60.0
222319,15.0
222320,20.0
222321,20.0
222322,83.0
222323,70.0
222324,34.0
222325,22.0
222326,16.0
222327,40.0
222328,36.0
222329,28.0
222331,20.0
222332,26.0
222334,150.0
222335,99.0
222336,31.0
222337,57.0
222338,65.0
222339,101.0
222341,19.0
222342,83.0
222343,87.0
222344,66.0
222345,18.0
222346,10.0
222347,63.0
222348,47.0
222351,28.0
222352,57.0
222358,57.0
222359,44.0
222360,16.0
222361,50.0
222362,43.0
222363,96.0
222367,60.0
222368,124.0
222369,62.0
222370,61.0
222371,37.0
222374,43.0
222375,5.0
222376,32.0
222377,27.0
222378,10.0
222379,41.0
222380,64.0
222381,31.0
222385,82.0
222386,107.0
222387,61.0
222388,71.0
222389,127.0
222390,50.0
222392,49.0
222393,49.0
222396,36.0
222398,13.0
222399,26.0
222400,32.0
222401,5.0
222404,83.0
222405,57.0
222406,51.0
222407,18.0
222408,17.0
222409,37.0
222410,72.0
222411,26.0
222412,12.0
222413,15.0
222414,24.0
222416,12.0
